DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,date,GPRD_MA30,GPRD_MA7,event,var_name,var_label
20240316,602,126.56,98.74,137.27,2024/3/16,142.57,150.72,,,
20240317,383,69.19,34.49,100.69,2024/3/17,139.51,146.58,,,
20240318,516,147.65,128.00,149.47,2024/3/18,141.54,145.41,,,
20240319,506,183.30,221.90,152.42,2024/3/19,144.95,143.09,,,
20240320,571,116.03,138.80,115.78,2024/3/20,143.23,138.27,,,
20240321,533,130.51,148.70,103.36,2024/3/21,141.90,130.18,,,
20240322,583,125.00,135.95,122.84,2024/3/22,139.61,128.32,,,
20240323,619,107.03,138.71,106.80,2024/3/23,135.86,125.53,,,
20240324,384,69.01,103.20,57.39,2024/3/24,132.59,125.51,,,
20240325,511,187.99,245.58,140.15,2024/3/25,135.15,131.27,,,
20240326,520,165.63,203.22,158.91,2024/3/26,137.77,128.74,,,
20240327,575,126.74,149.32,105.39,2024/3/27,135.29,130.27,,,
20240328,532,99.63,111.73,82.84,2024/3/28,133.05,125.86,,,
20240329,525,126.19,113.22,136.41,2024/3/29,131.34,126.03,,,
20240330,615,161.59,214.79,116.45,2024/3/30,131.62,133.83,,,
20240331,359,119.95,183.98,92.07,2024/3/31,130.45,141.10,,,
20240401,457,123.22,144.52,132.60,2024/4/1,131.80,131.85,,,
20240402,502,197.96,249.98,197.53,2024/4/2,135.65,136.47,,,
20240403,510,181.87,194.26,162.03,2024/4/3,136.02,144.34,,,
20240404,535,160.98,172.83,123.57,2024/4/4,138.61,153.11,,,
20240405,583,142.05,158.60,170.09,2024/4/5,139.74,155.38,,,
20240406,661,130.30,169.86,100.01,2024/4/6,140.01,150.91,,,
20240407,380,69.74,104.29,43.49,2024/4/7,136.21,143.73,,,
20240408,472,126.33,153.92,81.70,2024/4/8,137.43,144.17,,,
20240409,540,171.76,159.00,173.43,2024/4/9,139.88,140.43,,,
20240410,556,208.52,261.34,168.44,2024/4/10,141.64,144.24,,,
20240411,564,123.34,117.11,136.75,2024/4/11,139.10,138.86,,,
20240412,616,161.33,160.83,160.98,2024/4/12,139.49,141.62,,,
20240413,611,130.12,118.91,135.25,2024/4/13,137.59,141.59,,,
20240414,361,137.64,219.55,76.30,2024/4/14,137.57,151.29,,,
20240415,488,230.79,230.08,237.07,2024/4/15,141.05,166.22,,,
20240416,535,340.54,283.94,453.08,2024/4/16,150.09,190.33,,,
20240417,597,227.50,221.26,267.61,2024/4/17,152.75,193.04,,,
20240418,532,155.67,136.56,196.75,2024/4/18,151.83,197.65,,,
20240419,573,208.12,184.43,269.20,2024/4/19,154.90,204.34,,,
20240420,641,134.36,123.65,171.89,2024/4/20,155.03,204.95,,,
20240421,376,70.48,70.26,87.91,2024/4/21,153.21,195.35,,,
20240422,488,162.91,81.21,248.36,2024/4/22,155.08,185.65,,,
20240423,536,148.32,110.90,164.45,2024/4/23,157.72,158.19,,,
20240424,571,139.23,150.37,154.37,2024/4/24,156.09,145.59,,,
20240425,538,172.40,171.87,143.36,2024/4/25,156.32,147.98,,,
20240426,571,150.83,138.80,154.37,2024/4/26,157.12,139.79,,,
20240427,601,154.33,164.84,137.50,2024/4/27,158.95,142.65,,,
20240428,405,106.33,146.77,54.41,2024/4/28,158.28,147.77,,,
20240429,468,191.11,197.58,188.34,2024/4/29,159.27,151.79,,,
20240430,533,167.80,123.92,196.38,2024/4/30,160.86,154.58,,,
20240501,532,130.76,111.73,124.26,2024/5/1,161.11,153.37,,,
20240502,553,137.77,214.98,59.77,2024/5/2,159.11,148.42,,,
20240503,570,110.42,127.46,115.98,2024/5/3,156.73,142.65,,,
20240504,613,86.46,96.97,80.88,2024/5/4,154.24,132.95,,,
20240505,385,68.83,51.47,71.55,2024/5/5,151.80,127.59,,,
20240506,460,93.62,172.30,23.95,2024/5/6,150.58,113.67,,,
20240507,545,176.27,133.31,252.71,2024/5/7,154.13,114.88,,,
20240508,567,163.58,198.03,126.31,2024/5/8,155.37,119.56,,,
20240509,524,145.40,126.04,136.67,2024/5/9,154.49,120.65,,,
20240510,590,185.28,223.89,186.75,2024/5/10,153.72,131.35,,,
20240511,625,106.00,147.95,88.14,2024/5/11,153.14,134.14,,,
20240512,368,54.01,71.79,29.94,2024/5/12,149.56,132.02,,,
20240513,505,177.11,235.42,152.72,2024/5/13,151.13,143.95,,,
20240514,514,154.67,167.05,150.05,2024/5/14,151.70,140.86,,,
20240515,564,129.21,81.97,166.05,2024/5/15,148.31,135.95,,,
20240516,610,124.90,129.93,144.50,2024/5/16,141.12,133.03,,,
20240517,620,181.66,170.44,204.37,2024/5/17,139.60,132.51,,,
20240518,657,110.92,140.74,92.24,2024/5/18,138.10,133.21,,,
20240519,370,98.48,124.95,119.11,2024/5/19,134.45,139.57,,,
20240520,515,135.08,115.42,149.76,2024/5/20,134.47,133.56,,,
20240521,481,165.28,151.04,171.80,2024/5/21,137.63,135.08,,,
20240522,544,140.05,121.41,172.16,2024/5/22,136.87,136.62,,,
20240523,553,101.83,83.60,139.47,2024/5/23,135.32,133.33,,,
20240524,568,116.64,81.40,126.09,2024/5/24,134.57,124.04,,,
20240525,616,91.42,42.89,116.26,2024/5/25,131.87,121.26,,,
20240526,355,121.31,148.84,77.59,2024/5/26,130.88,124.52,,,
20240527,410,145.43,64.44,188.11,2024/5/27,130.59,125.99,,,
20240528,508,143.46,104.01,162.67,2024/5/28,131.83,122.88,,,
20240529,587,135.44,112.52,168.93,2024/5/29,129.97,122.22,,,
20240530,531,93.58,111.94,83.00,2024/5/30,127.50,121.04,,,
20240531,508,156.50,195.02,108.45,2024/5/31,128.35,126.73,,,
20240601,656,121.19,151.02,109.17,2024/6/1,127.80,130.99,,,
20240602,368,90.02,89.74,74.85,2024/6/2,127.12,126.52,,,
20240603,477,111.11,83.08,127.04,2024/6/3,127.94,121.61,,,
20240604,541,110.21,109.88,122.20,2024/6/4,129.32,116.86,,,
20240605,583,119.32,135.95,113.39,2024/6/5,130.18,114.56,,,
20240606,543,122.01,145.96,111.60,2024/6/6,128.37,118.62,,,
20240607,594,122.69,166.79,92.74,2024/6/7,127.01,113.79,,,
20240608,646,66.66,30.67,102.33,2024/6/8,124.38,106.00,,,
20240609,392,92.95,101.09,70.27,2024/6/9,121.30,106.42,,,
20240610,494,107.29,120.33,144.97,2024/6/10,121.35,105.88,,,
20240611,544,121.79,133.55,131.65,2024/6/11,123.61,107.53,,,
20240612,563,117.68,140.78,88.07,2024/6/12,121.63,107.29,,,
20240613,546,133.47,157.26,110.99,2024/6/13,120.92,108.93,,,
20240614,588,90.14,67.40,121.80,2024/6/14,119.62,104.28,,,
20240615,633,109.90,73.04,174.06,2024/6/15,119.12,110.46,,,
20240616,356,102.35,92.76,92.85,2024/6/16,116.47,111.80,,,
20240617,493,120.95,133.97,111.74,2024/6/17,116.81,113.75,,,
20240618,533,142.94,148.70,165.37,2024/6/18,118.29,116.78,,,
20240619,519,114.89,89.08,137.99,2024/6/19,117.62,116.38,,,
20240620,524,177.01,151.25,231.29,2024/6/20,118.01,122.60,,,
20240621,568,128.30,46.51,184.28,2024/6/21,117.62,128.05,,,
20240622,561,64.95,47.09,78.56,2024/6/22,116.39,121.63,,,
20240623,389,85.16,101.87,70.81,2024/6/23,115.34,119.17,,,
20240624,483,212.61,232.47,205.30,2024/6/24,119.38,132.27,,,
20240625,512,109.99,103.20,150.64,2024/6/25,119.00,127.56,,,
20240626,541,128.58,109.88,183.29,2024/6/26,118.44,129.51,,,
20240627,549,120.68,72.18,170.59,2024/6/27,117.68,121.47,,,
20240628,600,121.46,143.10,128.54,2024/6/28,117.21,120.49,,,
20240629,623,42.54,42.41,44.21,2024/6/29,115.51,117.29,,,
20240630,353,46.92,37.42,46.82,2024/6/30,111.86,111.82,,,
20240701,510,71.45,90.65,54.01,2024/7/1,110.20,91.66,,,
20240702,541,79.60,97.67,91.65,2024/7/2,109.85,87.32,,,
20240703,553,107.82,131.38,99.62,2024/7/3,109.74,84.35,,,
20240704,477,90.28,83.08,80.84,2024/7/4,109.08,80.01,,,
20240705,589,73.11,56.07,74.83,2024/7/5,107.54,73.10,,,
20240706,567,87.63,81.54,77.73,2024/7/6,106.39,79.55,,,
20240707,349,94.92,132.47,63.14,2024/7/7,105.47,86.40,,,
20240708,520,89.18,88.91,127.13,2024/7/8,106.22,88.94,,,
20240709,515,90.05,89.77,96.27,2024/7/9,106.12,90.43,,,
20240710,558,124.67,177.55,88.85,2024/7/10,106.70,92.83,,,
20240711,570,127.85,139.05,125.64,2024/7/11,106.90,98.20,,,
20240712,614,86.32,64.54,98.70,2024/7/12,105.86,100.09,,,
20240713,626,31.75,10.55,44.00,2024/7/13,102.47,92.11,,,
20240714,368,45.01,53.84,29.94,2024/7/14,100.96,84.98,,,
20240715,488,67.88,121.81,22.58,2024/7/15,99.56,81.93,,,
20240716,534,68.24,49.47,92.85,2024/7/16,98.42,78.82,,,
20240717,535,105.26,86.42,113.27,2024/7/17,97.90,76.04,,,
20240718,521,133.52,126.77,126.89,2024/7/18,97.59,76.85,,,
20240719,576,143.77,126.13,162.59,2024/7/19,98.55,85.06,,,
20240720,625,79.50,126.81,52.89,2024/7/20,95.30,91.88,,,
20240721,326,81.29,121.56,67.60,2024/7/21,93.73,97.07,,,
20240722,484,130.04,136.46,136.59,2024/7/22,95.90,105.95,,,
20240723,545,36.47,36.36,30.32,2024/7/23,94.28,101.41,,,
20240724,546,78.87,84.68,70.63,2024/7/24,89.82,97.64,,,
20240725,579,91.54,114.07,85.63,2024/7/25,89.21,91.64,,,
20240726,588,95.77,89.86,103.06,2024/7/26,88.11,84.78,,,
20240727,568,81.65,69.77,106.69,2024/7/27,86.81,85.09,,,
20240728,378,105.16,104.84,131.17,2024/7/28,86.27,88.50,,,
20240729,506,124.38,65.26,174.20,2024/7/29,89.00,87.69,,,
20240730,495,107.07,93.40,111.29,2024/7/30,91.00,97.78,,,
20240731,587,112.86,101.27,168.93,2024/7/31,92.38,102.63,,,
20240801,572,133.20,161.65,144.47,2024/8/1,94.17,108.59,,,
20240802,589,191.22,246.70,187.06,2024/8/2,96.95,122.22,,,
20240803,575,92.18,126.35,67.07,2024/8/3,97.01,123.72,,,
20240804,391,76.25,101.35,56.36,2024/8/4,97.12,119.59,,,
20240805,496,187.00,119.84,211.03,2024/8/5,100.43,128.54,,,
20240806,529,131.50,124.85,166.62,2024/8/6,101.65,132.03,,,
20240807,537,172.72,221.39,153.88,2024/8/7,104.43,140.58,,,
20240808,531,174.67,199.01,134.87,2024/8/8,107.25,146.51,,,
20240809,591,151.34,201.16,111.86,2024/8/9,108.14,140.81,,,
20240810,570,122.04,139.05,115.98,2024/8/10,107.95,145.07,,,
20240811,375,61.83,35.23,88.14,2024/8/11,107.13,143.02,,,
20240812,504,118.31,170.36,98.38,2024/8/12,110.02,133.20,,,
20240813,437,151.60,181.37,126.06,2024/8/13,113.57,136.07,,,
20240814,490,175.77,188.71,191.13,2024/8/14,117.17,136.51,,,
20240815,522,139.61,101.22,168.86,2024/8/15,119.55,131.50,,,
20240816,557,118.94,166.01,118.69,2024/8/16,120.00,126.87,,,
20240817,556,137.03,178.19,118.90,2024/8/17,120.12,129.01,,,
20240818,353,75.07,130.97,15.61,2024/8/18,117.83,130.91,,,
20240819,461,136.53,186.25,83.65,2024/8/19,119.73,133.51,,,
20240820,503,151.47,183.83,98.57,2024/8/20,122.07,133.49,,,
20240821,518,140.69,114.75,148.89,2024/8/21,122.42,128.48,,,
20240822,539,184.37,159.30,183.97,2024/8/22,127.36,134.87,,,
20240823,553,143.76,203.04,99.62,2024/8/23,129.52,138.42,,,
20240824,607,87.32,54.40,99.83,2024/8/24,129.38,131.32,,,
20240825,359,110.73,202.37,30.69,2024/8/25,129.88,136.41,,,
20240826,414,176.03,191.44,172.99,2024/8/26,133.02,142.05,,,
20240827,513,174.35,141.62,171.82,2024/8/27,135.33,145.32,,,
20240828,509,156.19,220.59,119.06,2024/8/28,136.39,147.54,,,
20240829,525,132.50,176.13,94.44,2024/8/29,137.24,140.13,,,
20240830,537,166.55,258.29,102.59,2024/8/30,139.03,143.38,,,
20240831,585,124.58,158.06,94.17,2024/8/31,138.74,148.70,,,
20240901,408,113.67,145.69,81.01,2024/9/1,136.15,149.12,,,
20240902,387,145.51,204.80,99.65,2024/9/2,137.93,144.76,,,
20240903,503,171.23,144.44,208.09,2024/9/3,141.10,144.32,,,
20240904,496,180.32,226.37,177.71,2024/9/4,140.87,147.77,,,
20240905,560,141.97,165.12,127.89,2024/9/5,141.22,149.12,,,
20240906,594,100.38,100.07,102.02,2024/9/6,138.81,139.66,,,
